mid,gold_diff_rank_0,gold_diff_rank_1,gold_diff_rank_2,gold_diff_rank_3,gold_diff_rank_4
5901,-0.0210940852291,0.329676446799,-0.388866441468,-0.92438718238,-0.562592593663
5902,-0.00728646056657,0.794910979904,1.57583874797,1.30211642372,0.39534547141
5903,-1.68353209459,-0.583035576163,-0.549104734841,-0.312030448867,-0.00368342806634
5904,1.32238779443,1.52294975308,1.81058274463,0.808045537691,0.565973990715
5905,1.24506509632,1.38918002728,1.22270212691,0.371297793135,-0.326131023603
5906,-0.817794028255,0.80793281162,0.821596080441,0.828973033784,-0.711052840774
5907,-0.507122473349,-0.606711633827,-1.65342214522,-1.71417268712,-1.29078674692
5908,0.852928555907,0.424380677457,1.36252789883,0.788937823867,0.787656712646
5909,0.206731721702,0.191171509463,-0.483784666205,0.845351074205,0.160899198822
5910,-0.0459478096216,0.208928552711,-0.367433293947,-0.831578286662,-0.324787491955
5911,-0.678337019164,-0.465839090724,-0.324566998905,-0.211942424073,-1.69922036793
5912,1.05313911351,1.61528637798,0.468459459378,-0.28837327937,-0.375841694581
5913,-1.39219121421,-1.0885194073,-1.13290284827,0.686120125669,1.05770657391
5914,-2.81575731692,-2.53631033347,-1.84019671647,-1.57222967014,-1.17524302518
5915,-0.718379130685,-1.39275674828,0.268416749181,0.19386902191,0.441697313268
5916,-1.74704716804,0.0917320672723,-1.28395550699,-1.05086205007,1.2390833464
5917,0.817028731784,1.56556665688,0.788936046123,1.1592635156,-0.478621865659
5918,0.826694069048,1.24949128706,0.985916878103,1.9954534682,2.0216905314
5919,0.386230842315,-0.429141201344,-1.29926489808,-0.560430728583,-0.201854346156
5920,0.736944508742,0.493041244683,0.0581677782589,0.460467124316,0.412811382835
5921,0.562968437994,-0.249203163095,-0.823653148326,-0.752417757961,0.648601187071
5922,0.475980402621,-0.600792619411,0.44396443364,0.668832194114,0.565973990715
5923,0.605772074448,-0.863596859485,-0.175555592329,-0.0681796248237,0.35369599032
5924,1.29339178264,0.646935619502,-0.615445429549,-0.142790697852,1.10540194741
5925,-0.333146402601,-0.799671503792,0.306179913861,-0.0545312578063,0.463193819637
5926,-0.17159719405,-0.156866538204,-0.780786853284,-0.160988520542,-0.142067187817
5927,-0.76808657947,-0.894375734449,-1.0614590232,-0.524944974338,0.443040844916
5928,0.415226854106,-0.124903860357,0.157168507285,-0.737859499809,1.07517248533
5929,0.422130666437,1.83310610849,0.811389819717,0.597860685624,2.28300743695
5930,0.944058878679,-1.12284969091,-0.798137496515,-0.0144960478887,0.380566623281
5931,0.510499464277,1.21397720056,1.5156218097,-0.0390631085199,-0.382559352822
5932,0.474599640154,0.297713768952,1.14921704969,0.797126844077,-0.676792783749
5933,0.531210901271,-0.15923414397,-0.0459360811296,0.0555655694671,1.55682858117
5934,0.503595651946,0.848182109649,1.61360191265,0.404963765112,-0.405399390839
5935,0.604391311982,-0.716805301966,-0.489908422639,1.2857383833,0.0325919264315
5936,0.286815944745,0.39241799961,0.323530557092,0.360379099522,-0.0184622761951
5937,0.833597881379,-0.540418672367,-0.506238439798,-1.02174553377,-0.93676615765
5938,-0.355238602061,-1.7798602911,-1.79630979536,-1.33747775744,-0.54042432147
5939,-0.914447400892,-0.88017009985,-1.16862476081,-0.402109671182,-0.522286644221
5940,0.448365153296,0.00531445679727,0.129611603329,0.541447435285,1.17056323235
5941,1.04899682611,-0.384156691782,0.0336727525204,-0.527674647742,-0.0265234660835
5942,0.130789786058,0.12014333647,-1.54115327725,-1.41936795954,-0.723144625607
5943,0.0175672638259,-0.266960206343,0.0336727525204,0.0573853517361,-0.20252611198
5944,1.91473489245,0.897901830744,0.235756714863,-0.175546778694,1.05837833973
5945,0.191543334573,0.529739134063,0.735863490356,1.053716144,-0.0379434850921
5946,-0.693525406293,-0.378237677366,1.05736070317,1.72248612785,1.08860780181
5947,-1.17126921961,-0.882537705617,-1.36866747101,-0.285643605967,-0.889070784144
5948,-1.18645760674,-0.905029960398,0.222488575921,0.199328368717,-0.074890605414
5949,-0.156408806922,0.656406042568,-0.446021501525,-1.92981688599,-2.19834237519
5950,-0.208877780639,-1.46852013281,-1.39316249675,-1.66776823926,-0.991850955221
5951,0.136312835923,-0.0633461104294,1.42070358496,1.36034945633,-1.64883793113
5952,-0.119128220333,-0.436244018643,-0.413361467207,-0.668707773588,-0.596180884865
5953,0.304765856806,-0.77717924901,0.650130900272,-0.294742517312,0.795717902534
5954,-1.5399327981,0.00294685103083,0.286788018485,-0.555881272911,0.0386378188478
5955,-0.739090567679,0.208928552711,0.118384716533,-0.033603761713,-0.339566340083
5956,2.09561477553,1.34182791195,1.12778390217,0.922691820637,0.662036503552
5957,-0.312434965608,-0.167520764153,-1.08493342287,-1.3602250358,-1.164494772
5958,-0.676956256698,0.733353229977,-1.13494410042,-1.01355651356,-0.589463226624
5959,-0.719759893151,-0.176991187218,0.11328158617,-0.45852292152,-0.592822055744
5960,-0.132935844995,-0.16278555262,-0.305175103528,-0.55770105518,-0.423537068088
5961,-0.0390439972903,-0.760606008645,1.44417798463,-0.846136544813,-0.51221015686
5962,0.194304859506,-0.708518681784,1.75546893672,-0.105485161338,-1.95113255194
5963,-0.82331707812,-0.437427821527,-1.48706009541,0.0510161137947,-0.510866625212
5964,0.25920069542,-0.270511614993,-1.96573372338,-1.29653265639,-1.86783358976
5965,-1.77190089243,-1.45194689245,0.337819322106,-0.990809235197,-2.12982226113
5966,0.122505211261,-2.54104554501,-1.2615017334,-1.70507377577,-1.38886455723
5967,0.554683863197,-2.13618495895,0.325571809237,0.346730732504,0.201205148264
5968,1.90783108012,3.28326464043,2.8189613042,2.96721719984,1.93167391098
5969,0.753513658337,1.47559763776,-0.0520598375642,0.383126377884,0.747350763204
5970,-0.672813969299,0.314287009317,-0.441938997235,-0.224680899956,0.936788725582
5971,2.02795741469,1.93136174779,1.1451345454,1.9190226129,0.0762567049937
5972,0.0907476745371,0.929864508591,-0.0102141685943,0.625157419658,-0.457797125114
5973,-1.37976435202,-0.0361186441154,-0.0877817500995,0.459557233181,0.316748869998
5974,-0.541641535005,-0.237365134263,-0.535836595899,0.295776828973,-0.056081162341
5975,-0.418753675509,-0.208953865065,0.663399039213,0.626067310793,1.15041025762
5976,-1.17264998208,0.510798287932,0.430696294698,-0.368443699206,-0.615662093762
5977,-0.43670358757,-0.757054599996,-0.217401261299,0.10469969073,0.703014218818
5978,-0.065278484149,0.300081374719,-0.341917642136,-0.918927835573,-2.61618071774
5979,0.589202924853,-0.173439778569,-1.08289217072,0.199328368717,0.54179042105
5980,-0.53611848514,0.123694745119,0.16737476801,-0.622303325729,0.237480502762
5981,0.576776062657,1.2187124121,0.971628113089,0.883566501854,0.828634427912
5982,0.379327029983,0.463446172603,0.373541234642,-0.75423754023,-0.0117446179547
5983,-1.05528517245,-0.753503191346,-0.752209323255,-0.829758504393,-0.734564644616
5984,-0.415992150576,-1.05655672945,-0.016337925029,-0.633222019343,0.654647079487
5985,1.04485453872,1.45192158009,1.16962957114,0.848080747609,-0.558561998719
5986,-0.739090567679,-0.0597947017798,-0.106153019403,-0.0718191893616,0.570004585659
5987,-0.0155710353641,0.996157470052,0.863441749411,0.817144449036,0.67345652256
5988,0.782509670128,1.55491243093,1.17065019721,0.758001525294,0.821916769672
5989,-0.243396842295,1.05061240268,-0.710363654286,-0.512206498455,-0.467873612474
5990,-0.562352971999,0.535658148479,0.598078970578,-0.029964197175,-0.597524416513
5991,1.56816351342,1.24475607553,0.68279093459,0.802586190884,1.17660912476
5992,-0.0915129710078,-1.00802081124,-0.463372144756,-0.0718191893616,0.384597218225
5993,-0.758421242206,0.529739134063,-0.315381364253,-0.695094616488,-0.395322903478
5994,0.206731721702,0.862387744248,0.970607487017,1.3676285854,-0.217304960109
5995,0.306146619272,1.08849409494,1.1563614322,1.50411225558,-1.0220804173
5996,-0.246158367228,-0.700232061601,-0.0949261326065,-0.335687618364,2.17350960763
5997,-0.632771857778,0.39241799961,0.494995737262,-0.0572609312098,-0.735908176264
5998,0.00514040162968,1.29447579662,1.71770577204,1.37308793221,1.48360610635
5999,-0.529214672809,-0.522661629118,-0.652187968157,-1.3838822053,-0.804428290315
6000,-0.570637546796,-1.0316968689,0.534800154087,0.014620468415,0.782282586054
6001,-2.50922804941,-0.378237677366,-2.10862137352,-0.656879188839,0.0863331923543
6002,1.33481465663,0.393601802493,0.239839219152,1.35398021839,1.00598060546
6003,-1.02214687326,1.12755959009,0.977751869524,0.6579135005,0.467896180406
6004,0.121124448795,0.452791946654,0.304138661716,0.24664270771,0.910589858444
6005,-0.578922121594,-2.85120190041,-1.90041365475,-1.44393502017,-0.797710632075
6006,1.05037758858,0.900269436511,0.317406800658,0.303055958049,0.0339354580796
6007,-0.483649511423,-0.291820066891,-1.17372789117,-0.928026746918,0.914620453389
6008,-0.957251037346,0.025439105812,-0.509300318016,-0.185555581173,-1.21286191133
6009,0.20397019677,0.546312374428,-0.132689297287,-1.17096767983,-0.156174270122
6010,-0.0915129710078,-0.419670778278,-0.0306266900431,0.401324200574,0.31540533835
6011,0.0368979383534,-0.0361186441154,-0.19290623556,0.521429830326,0.942834617998
6012,2.15774908651,0.567620826326,-1.06043839713,-0.847956327082,-1.40700223447
6013,1.45217946626,2.84407377076,1.47683801895,0.467746253391,1.05770657391
6014,-0.719759893151,-1.7017293008,-0.0336885682604,0.799856517481,0.870283909002
6015,-0.682479306563,0.21603137001,0.367417478207,0.494133096292,1.05837833973
6016,0.434557528633,-0.512007403169,0.224529828066,0.0901414325778,-0.129975402985
6017,0.667906385429,0.361639124646,0.401098138597,-0.206483077266,-0.590806758272
6018,0.569872250326,-0.461103879191,-0.168411209822,0.0382776379118,0.215983996393
6019,1.95753852891,1.07547226323,0.767502898602,1.06099527308,-0.639845663427
6020,0.875020755367,-0.597241210761,-0.605239168825,0.626067310793,-0.340238105908
6021,-1.50817526138,-1.31462575799,-0.975726433119,-1.56949999673,-0.538409023998
6022,-1.46261009999,-1.10035743613,-0.118400532273,0.062844698543,-0.0117446179547
6023,1.33067236923,0.798462388554,0.175539776589,0.562374931379,0.942162852174
6024,2.15774908651,0.952356763372,-0.178617470546,-0.792452967878,-0.303290985586
6025,0.557445388129,0.747558864576,2.46786593528,2.76522136798,0.362428946032
6026,0.245393070757,0.52855533118,-0.509300318016,-2.57038024467,-0.689556334405
6027,0.850167030974,-1.05892433522,-1.07778904036,-0.997178473139,0.267709964844
6028,-0.28205819135,-0.838736998938,-0.708322402141,-0.403929453451,-0.463171251706
6029,0.786651957527,1.93136174779,0.0704152911281,1.67244211546,1.07181365621
6030,-0.93377807542,0.784256753955,0.936926826626,-1.39116133437,-0.854810727118
6031,-1.57307109729,-1.95387931493,-1.48808072148,0.41679234986,1.71805237893
6032,0.866736180569,0.637465196436,0.707285960328,1.18747014077,-0.967667385556
6033,1.46736785339,1.66618990195,1.3451772556,0.821693904708,1.81075606265
6034,-0.0859899211428,-0.798487700908,-0.589929777738,-0.768795798382,-0.633128005186
6035,0.14873969812,-1.15126096011,-1.02165460638,-1.31291069681,0.0561037302727
6036,0.449745915762,-0.64814473474,-1.66975216238,-1.10272584474,1.66363934719
6037,-0.924112738156,-1.36434547909,-1.41255439212,-1.3893415521,0.0923790847706
6038,1.61649019974,1.26961593608,0.104095951518,-0.551331817238,-1.27600789879
6039,0.187401047175,-1.24004617635,-1.03288149318,0.893575304333,-0.680151612869
6040,0.585060637454,0.748742667459,1.18391833616,1.32577359322,-0.0648141180535
6041,0.735563746276,-0.843472210471,-0.868560695513,-0.485819655555,-0.895788442384
6042,0.531210901271,-0.224343302547,0.55725392768,0.441359410491,0.422216104371
6043,-0.393899951116,-1.79998494011,-1.69322656204,0.53234852394,1.14100553609
6044,0.846024743576,0.90737225381,1.57379749583,1.40311433965,-1.56553896895
6045,-1.09670804644,0.417277860157,1.26352716981,1.13105689044,0.154853306406
6046,1.11941571189,0.695471537714,0.329654313527,0.0610249162741,0.602921111037
6047,-0.8895936765,0.0100496683301,-0.0704311068681,0.731614682394,0.500140939959
6048,-0.509883998281,0.799646191437,0.109199081881,-0.0326938705785,-1.08455463894
6049,0.474599640154,-1.20216448409,-1.1022840661,-1.05359172348,1.46681196074
6050,0.862593893171,-1.2578032196,-1.22577982087,-1.52855489568,-0.691571631877
6051,-0.94482417515,0.516717302348,1.40743544602,0.774379565715,-0.385918181942
6052,0.567110725393,0.709677172313,1.42988921961,1.30302631485,-0.0661576497015
6053,0.383469317382,0.607870124356,0.531738275869,1.61420908285,0.43363612338
6054,0.0217095512247,-0.409016552329,-0.122483036562,0.018260032953,0.191128660904
6055,0.371042455186,1.60818356068,-0.256185052051,1.8899060966,-0.209915536045
6056,0.373803980118,1.06836944593,0.626656500606,0.155653594261,-0.361734612277
6057,0.0230903136909,0.888431407679,0.265354870963,0.859909332357,0.258977009131
6058,0.332381106131,-0.551072898316,0.744028498936,0.909953344754,0.236136971114
6059,1.61649019974,1.4791490464,1.03184505136,-0.327498598154,0.297939426925
6060,1.56678275096,0.677714494466,0.890998653367,0.810775211095,0.584111667964
6061,0.329619581198,0.0562179807757,-0.0826786197373,1.46043748112,1.27535870089
6062,0.707948496951,0.993789864285,0.771585402892,0.06830404535,0.0487143062083
6063,-2.62106980918,-2.86185612636,-0.832838782978,0.354919752715,1.28745048573
6064,0.382088554916,1.06008282575,1.44417798463,-0.221041335418,0.0157977808307
6065,0.667906385429,0.107121504754,0.471521337595,0.660643173904,0.443040844916
6066,-0.594110508723,-0.0633461104294,0.257189862384,-0.0581708223443,-1.08119580982
6067,0.107316824132,0.584194066691,2.15045122675,2.20290864687,1.58034038501
6068,-2.39186323978,-2.02845889657,-2.31070533587,2.76249169458,1.44262839108
6069,-0.795701828795,-1.62241450763,-0.465413396901,-1.21191278088,0.0547601986246
6070,-0.596872033655,0.124878548002,-0.0500185854194,-0.311120557733,-1.46343056369
6071,-0.155028044455,0.0597693894253,-0.0245029336085,0.06830404535,-0.152143675178
6072,-1.55374042277,-0.212505273715,-0.0459360811296,0.318524107335,0.100440274659
6073,0.886066855097,1.25304269571,-0.180658722691,0.624247528524,0.379223091633
6074,0.681714010092,0.304816586252,0.585831457708,0.287587808762,0.865581548234
6075,0.213635534033,-0.296555278424,0.110219707953,1.37854727902,1.08390544105
6076,0.0368979383534,1.07192085458,-0.873663825875,-0.433955860889,-0.640517429251
6077,0.340665680928,1.0281201479,1.10328887643,1.01368093409,0.70502951629
6078,3.30654345843,0.517901105231,0.831802341165,0.478664947005,0.866253314058
6079,0.0134249764272,0.298897571836,1.38294042028,0.169301961278,0.262335838251
6080,0.123885973727,0.354536307347,0.173498524444,0.313064760528,-0.217976725933
6081,0.817028731784,-1.29568491186,-1.35641995814,-0.578628551273,-0.095715345959
6082,-0.164693381719,-0.918051792114,0.0632709086211,0.698858601552,-1.2847408545
6083,-0.682479306563,-0.565278532914,0.0306108743031,-0.554061490642,-0.324115726131
6084,-1.93483086345,-0.632755297258,-2.08922947815,-1.70234410237,-1.46208703204
6085,0.899874479759,0.25628066804,1.10226825036,0.650634371424,0.854161529225
6086,-0.993150861469,-0.942911652661,-1.2502748466,-1.49943837938,-2.03980564071
6087,1.69519366032,0.921577888409,0.0540852739691,0.653364044828,-1.11276880355
6088,0.0493248005497,-1.90889480537,-1.62280336304,-0.951683916414,-0.23074027659
6089,-0.797082591261,-0.481228528206,-0.12554491478,0.830792816053,2.11439421511
6090,0.112839873997,0.760580696291,0.282705514195,-0.922567400111,0.20725104068
6091,-0.380092326454,-2.25693285303,-0.689951132837,-0.0745488627651,0.394673705586
6092,-1.3397222405,-0.231446119847,0.411304399322,-0.0326938705785,-1.76774048198
6093,-1.30382241637,-1.07904898423,-0.777724975066,-0.251977633991,1.14436436521
6094,-0.189547106111,0.912107465343,1.52684869649,-1.16823800642,-0.904521398096
6095,-0.0431862846891,-1.76920606515,-0.039812324695,-0.147340153524,2.91178024824
6096,-1.04147754779,-0.991447570873,-0.528692213392,-0.59227691829,-0.248206188015
6097,1.06142368831,1.5359715848,1.13594891075,1.21294709254,0.536416294457
6098,-0.163312619253,-0.594873604995,1.36456915098,0.911773127023,-1.55210365247
6099,1.4342295542,2.23678289166,0.424572538263,0.834432380591,0.803107326599
6100,0.883305330164,0.702574355013,0.60318210094,-0.196474274787,0.00975188841435
6101,-1.55374042277,-1.68752366621,-1.17576914332,-0.998088364273,0.735258978371
6102,0.0576093753472,-0.472941908023,-0.600136038462,-0.36116457013,-0.0903412193668
6103,1.66619764853,1.39273143593,2.56584603823,0.849900529878,1.12219609302
6104,0.0714170000097,0.490673638917,-2.52095430679,-2.21734248449,-1.83760412768
6105,0.460792015492,0.387682788077,0.817513576151,1.02096006316,-0.0775776687101
6106,-0.610679658318,-0.185277807401,-0.0918642543892,0.181130546027,-0.0191340420191
6107,-2.38634018991,-1.73132437288,-2.11882763425,-2.34745691672,-1.49500355742
6108,-1.29968012898,-0.662350369338,-0.629734194563,-0.210122641804,-0.778229423178
6109,-0.722521418084,-0.734562345215,-0.936942642366,1.07009418442,0.512904490616
6110,1.91335412999,1.07310465746,0.805266063282,0.278488897417,0.225388717929
6111,0.0810823372734,-0.901478551748,-1.49726635613,-0.641411039553,-0.215289662637
6112,-0.895116726365,0.603134912823,0.516428884783,-0.58408789808,0.0997685088349
6113,-0.696286931225,-2.07817861767,0.0316315003755,-0.210122641804,0.445056142389
6114,0.0465632756172,-0.155682735321,0.160230385502,0.876287372778,0.611654066749
6115,-0.74599438001,-0.703783470251,-0.466434022973,-0.577718660139,-1.36266569009
6116,2.09423401307,2.17877655039,1.03592755565,2.14922506993,1.57698155589
6117,0.232966208561,-0.121352451707,-1.13290284827,-0.544052688162,2.28770979771
6118,0.919205154287,1.79877582487,2.04838861951,1.25844164926,-0.737251707912
6119,-0.375950039055,0.0491151634764,0.210241063052,1.00458202274,0.389299578994
6120,0.440080578498,0.379396167894,-0.708322402141,-1.16823800642,-1.08858523388
6121,0.522926326473,-0.0787355479113,0.116343464388,0.0573853517361,1.71469354981
6122,-0.471222649226,-1.92428424285,0.683811560662,0.932700623116,-0.236114403182
6123,-1.31624927857,0.309551797785,0.285767392412,0.955447901479,0.538431591929
6124,-1.95001925058,-1.41761660883,-1.96063059302,-1.38024264076,-0.235442637358
6125,-0.497457136085,-0.876618691201,0.100013447229,0.0382776379118,4.73763975797
6126,-2.30211367947,-1.84023423814,-0.43989774509,-0.577718660139,0.555897503354
6127,-0.736329042746,0.826873657751,0.732801612139,1.3676285854,1.14033377026
6128,0.678952485159,-0.0207292066335,-0.992056450278,-1.32473928156,-2.56647004676
6129,-0.295865816013,0.358087715997,0.114302212243,-0.0035773542748,-0.574684378495
6130,0.0382787008197,1.34182791195,0.865483001556,-0.587727462618,-0.0298822952037
6131,1.60682486248,-0.903846157515,-0.961437668105,-1.19098528479,-1.19942659485
6132,-0.710094555888,-0.158050341087,-1.12575846577,1.03278864791,-0.12258597892
6133,0.0299941260222,-1.29686871474,-1.04512900604,0.0983304527882,-0.230068510766
6134,0.811505681919,1.10388353242,1.21147524011,1.23751415317,2.5557443615
6135,2.31239448273,0.994973667168,0.514387632638,0.655183827097,0.813855579783
6136,2.02243436482,-0.734562345215,0.363334973917,-0.489459220093,-0.709709309126
6137,1.08351588777,0.520268710998,-0.531754091609,-0.672347338126,0.910589858444
6138,1.3113416947,0.760580696291,1.3268059863,1.65879374844,0.306000616813
6139,-0.541641535005,-0.150947523788,0.11328158617,1.31667468187,0.0178130783028
6140,-0.298627340945,-0.907397566165,1.0859382332,-0.499468022572,1.18937267542
6141,-0.848170802512,-0.197115836233,0.0224458657236,-0.283823823698,-0.901162568976
6142,-1.98729983717,-0.266960206343,-1.0134895978,-1.3101810234,-2.24738128034
6143,-0.0100479854991,0.0787102355568,-1.78508290856,-2.65045066451,-2.84592462956
6144,-0.330384877669,0.581826460925,0.785874167906,1.04552712379,4.35809206739
6145,0.694140872288,-0.264592600577,-0.20107124414,-0.114584072683,-0.744641131976
6146,1.02138157679,-0.293003869774,0.547047666956,0.537807870747,-0.366436973045
6147,-0.0680400090815,0.610237730122,0.638904013475,1.02277984543,1.51719439755
6148,-0.0777053463453,-0.377053874482,0.243921723442,0.292137264435,-0.263656801968
6149,-0.62448728298,0.188803903696,0.0653121607659,0.815324666767,-0.11586832068
6150,-0.199212443375,0.300081374719,0.670543421721,-0.181006125501,0.24554169265
6151,-0.413230625644,-0.111882028641,-0.545022230551,0.185680001699,0.55522573753
6152,0.449745915762,0.335595461215,0.713409716763,1.01550071636,0.376536028337
6153,-0.305531153276,-0.626836282842,-1.12473783969,-1.00172792881,0.181052173543
6154,0.676190960227,0.347433490048,2.0708423931,1.36034945633,0.231434610346
6155,0.130789786058,-0.0408538556483,-0.365392041802,-0.184645690038,-0.111165959912
6156,1.73247424691,0.934599720124,-0.346000146426,0.181130546027,0.0372942871998
6157,-0.166074144185,-0.0953087882763,0.870586131918,0.502322116502,-0.207228472749
6158,-1.3148685161,-0.828082772989,-1.73303097887,-0.415758038199,0.15552507223
6159,0.696902397221,0.118959533586,0.79199792434,1.76616090231,0.98649939656
6160,-0.993150861469,-0.858861647953,0.368438104279,0.939069861058,-0.139380124521
6161,0.311669669137,0.452791946654,0.535820780159,0.576023298396,0.147463882341
6162,0.0258518386234,-0.906213763281,-1.84019671647,-1.40844926593,-0.610959732993
6163,1.06556597571,1.12282437856,1.08695885927,2.05186671854,-2.2769389766
6164,1.23263823413,0.928680705708,0.900184288019,0.528708959402,1.09331016258
6165,-1.49022534932,-1.02222644584,-0.704239897851,-1.26104690214,-1.90746777338
6166,-1.43223332574,-1.03998348909,-0.531754091609,-0.177366560963,-0.333520447667
6167,1.421802692,1.95267019969,3.19965482922,1.70610808743,1.59176040402
6168,0.485645739884,-0.0373024469986,-1.79733042143,-1.59133738396,-1.2706337722
6169,0.373803980118,-0.725091922149,-0.701178019634,-0.228320464494,-0.258282675375
6170,1.4259449794,0.590113081107,-0.0918642543892,-0.033603761713,1.17593735894
6171,-1.36733748982,0.59484829264,0.757296637878,0.666102520711,1.15175378927
6172,-0.63553338271,-0.498985571454,-0.501135309436,-0.305661210926,0.59687521862
6173,-0.661767869569,-1.243597585,-1.73507223101,-0.867973932041,0.0943943822427
6174,-0.0335209474253,1.20569058038,0.734842864284,1.83622251967,1.14436436521
6175,2.46980140388,2.08762372838,1.47581739287,1.37217804108,0.931414598989
6176,-0.758421242206,-0.487147542622,-0.252102547762,-1.04540270327,-0.119898915624
6177,0.357234830523,-0.0467728700644,1.9116247258,1.76161144664,1.496369657
6178,0.931632016483,1.00207648447,1.23392901371,1.95541825828,1.43255190372
6179,0.256439170487,0.347433490048,0.733822238212,1.51867051373,2.29509922178
6180,-1.76775860503,-2.23444059825,-0.853251304427,-3.35743607601,-3.60434824489
6181,-0.286200478749,-0.326150350504,-1.23802733373,-0.876162952252,-0.921315543697
6182,0.620960461577,-0.896743340216,0.878751140497,1.77344003139,1.62467692939
6183,1.3237685569,0.842263095233,-1.18903728226,-0.221041335418,-0.0204775736672
6184,-0.931016550487,-0.933441229595,-1.24925422053,-0.276544694622,0.231434610346
6185,0.934393541416,2.15983570426,1.95347039477,1.28391860103,0.860207421642
6186,0.449745915762,1.12874339297,0.60318210094,0.468656144526,0.00773659094225
6187,1.08489665024,0.522636316764,-0.564414125927,-0.559520837449,-0.449735935225
6188,-2.15161057065,-1.50285041642,-1.68404092739,-1.01355651356,-1.06708872751
6189,0.962008790741,1.46375960892,-0.0214410553911,-0.354795332188,-1.17927362013
6190,0.850167030974,-1.37499970504,0.511325754421,0.367658228597,-1.21622074045
6191,-0.139839657327,1.67329271925,1.40641481995,0.0819524123673,0.817886174728
6192,-0.399423000981,-0.954749681493,-1.17372789117,-0.555881272911,-0.852123663822
6193,0.478741927553,-0.489515148388,-0.751188697183,-0.53131421228,0.0299048631354
6194,1.7614702587,1.85678216615,1.42988921961,1.6023804981,1.53062971403
6195,0.244012308291,0.166311648915,-0.339876389991,-0.708742983505,-0.893773144912
6196,-1.93621162592,-1.28029547438,0.0612296564762,0.292137264435,0.267709964844
6197,1.02276233926,0.297713768952,-0.382742685034,-0.170087431887,0.700998921346
6198,-0.0266171350941,-1.17612082066,-1.43092566143,-0.506747151648,-0.51221015686
6199,2.32482134493,-0.252754571744,0.388850625728,0.508691354444,0.0178130783028
6200,0.986862515133,1.35721734943,2.04022361093,1.42768140028,0.858863889994
6201,0.0341364134209,0.0313581202281,-1.0134895978,-1.01810596923,-1.0220804173
6202,-1.93483086345,-0.139109494955,-1.25333672482,-0.598646156232,0.251587585067
6203,1.30858016977,-1.30397153204,-1.24006858588,-2.44117570358,0.0843178948822
6204,0.721756121613,0.0455637548267,0.223509201994,0.150194247454,0.203220445736
6205,-0.968297137076,0.176965874864,0.0918484386493,-0.430316296351,-0.535721960701
6206,0.876401517833,0.38886659096,0.0122396049992,-0.137331351045,-0.0426458458603
6207,0.40279999191,-0.136741889189,0.974689991306,1.1856503585,0.163586262118
6208,-1.78847004203,-1.99531241584,-0.633816698853,0.56055514911,0.136043863333
6209,0.601629787049,0.3225736295,1.47377614073,1.06190516421,0.711075408706
6210,-0.48088798649,-0.749951782696,-0.560331621637,0.109249146402,1.87121498681
6211,-0.928255025555,-1.03643208044,-0.331711381412,-1.88705200267,-1.5641954373
6212,-1.12156177083,-0.834001787405,-1.31967741953,1.80164665656,1.9350327401
6213,2.24749864682,1.3666877725,0.52357326729,0.555095802303,0.28383234462
6214,0.992385564998,1.61883778662,0.99306126061,-0.630492345939,-0.351658124916
6215,-4.80267450585,-3.7970604041,-3.80286065377,-3.13178307465,-2.51944643907
6216,-0.19368939351,0.471732792786,2.11677056636,1.85169066895,0.291893534509
6217,0.841882456177,0.861203941365,-1.12677909184,-0.878892625655,-0.357704017332
6218,0.634768086239,0.483570821618,1.35334226418,-0.793362859013,0.372505433393
6219,-0.554068397201,-1.64135535376,0.16737476801,-0.0217751769646,-0.265000333616
6220,0.539495476068,0.824506051985,-0.350082650716,0.622427746255,-0.0124163837788
6221,-0.27101209162,1.06481803728,-1.32375992382,-0.998088364273,-1.56016484235
6222,-0.0473285720878,-0.124903860357,-0.348041398571,0.0573853517361,0.150822711462
6223,-1.28725326678,-0.281165840942,-0.0612454722162,-1.35931514467,-1.21151837968
6224,-0.098416783339,-0.0219130095168,-0.256185052051,0.225715211617,-1.11209703772
6225,0.260581457886,-0.629203888608,-0.966540798467,-2.34472724332,-2.95273539558
6226,-0.678337019164,-2.46883356913,-1.39622437496,-2.96800267045,0.692937731457
6227,0.328238818732,-0.163969355503,0.814451697934,-2.20278422634,-1.06507343004
6228,1.11941571189,-0.680107412586,-0.143916184083,0.185680001699,0.600905813565
6229,-0.280677428884,0.173414466214,0.425593164336,0.016440250684,-0.03592818762
6230,1.69105137292,0.474100398552,-1.58606082444,-0.267445783277,-2.2742519133
6231,1.19811917247,0.315470812201,0.088786560432,0.576023298396,0.757427250565
6232,-0.284819716283,-0.57830036463,-0.0724723590129,0.200238259851,-1.6508532286
6233,1.4383718416,2.49130051156,0.162271637647,-0.0772785361686,-0.409429985783
6234,0.228823921162,1.00326028735,2.11574994029,4.26563184876,1.50510261271
6235,-0.398042238515,-0.951198272844,-0.99715958064,-0.57589887787,1.06240893468
6236,-1.20716904374,0.80793281162,-0.666476733171,0.420431914398,0.889765117899
6237,-0.257204466958,-1.18559124372,-1.63403024984,-2.42570755429,-0.754717619337
6238,-0.675575494231,-0.746400374047,-0.381722058961,0.145644791782,1.19877739696
6239,-0.475364936625,-0.0775517450281,0.325571809237,1.03187875678,0.485362091831
6240,-0.446368924834,-0.179358792985,1.00735002562,0.834432380591,0.132685034213
6241,0.620960461577,1.42587791666,0.348025582831,-0.141880806717,-0.552516106302
